"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
198072020,19807,2020,"TX2400000","TX2400000","","N","N",,"I","WEBB","WEBB","Webb","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",8533,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",127,124,251,16,57,73,0,0,01-JAN-97,01-SEP-19,01-SEP-19,01-OCT-19,01-OCT-19,01-OCT-19,"N","WEBB","Laredo, TX","Y","Y","Y"
198082020,19808,2020,"TX2400100","TX2400100","","N","N",,"I","LAREDO","LAREDO PD","Laredo","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",265515,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",5,"1C","Cities from 250,000 thru 499,999","1","All cities 250,000 or over","Y",1,"R","Y",447,27,474,62,66,128,0,0,01-JAN-97,01-JAN-19,01-JAN-19,01-MAY-19,01-MAY-19,01-MAY-19,"N","WEBB","Laredo, TX","Y","Y","Y"
198112020,19811,2020,"TX2400700","TX2400700","","N","N",,"I","ISD: UNITED","UNITED ISD POLICE DEPARTMENT","Independent School District:","United","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","Other",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",78,89,167,13,53,66,0,0,01-JAN-97,01-DEC-20,01-DEC-20,,,,"N","WEBB","Laredo, TX","Y","Y","Y"
198122020,19812,2020,"TX2401100","TX2401100","","N","N",,"I","ISD: LAREDO","LAREDO INDEPENDENT SCHOOL DISTRICT POLICE DEPT","Independent School District:","Laredo","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","Other",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",34,41,75,3,35,38,0,0,01-JAN-97,01-SEP-20,01-SEP-20,01-SEP-20,01-DEC-20,01-DEC-20,"N","WEBB","Laredo, TX","Y","Y","Y"
198132020,19813,2020,"TX2410000","TX2410000","","N","N",,"I","WHARTON","WHARTON CO SO WHARTON","Wharton","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",21310,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",39,14,53,6,19,25,0,0,01-JAN-97,01-JAN-12,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","WHARTON","Non-MSA","Y","Y","Y"
198142020,19814,2020,"TX2410100","TX2410100","","N","N",,"I","EL CAMPO","EL CAMPO PD","El Campo","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",11523,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",23,3,26,4,11,15,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,"N","WHARTON","Non-MSA","Y","Y","Y"
198152020,19815,2020,"TX2410200","TX2410200","","N","N",,"I","WHARTON","WHARTON PD","Wharton","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",8612,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",21,1,22,4,9,13,0,0,01-JAN-97,01-JAN-18,01-JAN-18,01-SEP-18,01-SEP-18,01-SEP-18,"N","WHARTON","Non-MSA","Y","Y","Y"
198162020,19816,2020,"TX2420000","TX2420000","","N","N",,"I","WHEELER","WHEELER CO SO WHEELER","Wheeler","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",3257,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-FEB-19,01-FEB-19,01-JUL-19,01-JUL-19,01-JUL-19,"N","WHEELER","Non-MSA","Y","Y","Y"
198202020,19820,2020,"TX2430200","TX2430200","","N","N",,"I","ELECTRA","ELECTRA PD","Electra","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2723,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,2,8,2,3,5,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,"N","WICHITA","Wichita Falls, TX","Y","Y","Y"
198212020,19821,2020,"TX2430400","TX2430400","","N","N",,"I","IOWA PARK","IOWA PARK PD","Iowa Park","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",6334,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,2,10,2,5,7,0,0,01-JAN-97,01-JAN-99,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","WICHITA","Wichita Falls, TX","Y","Y","Y"
198222020,19822,2020,"TX2430500","TX2430500","","N","N",,"I","WICHITA FALLS","WICHITA FALLS POLICE DEPART","Wichita Falls","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",104673,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",191,17,208,12,72,84,0,0,01-JAN-97,01-NOV-20,01-NOV-20,01-FEB-21,01-FEB-21,01-FEB-21,"N","WICHITA","Wichita Falls, TX","Y","Y","Y"
198232020,19823,2020,"TX2430700","TX2430700","","N","N",,"I","MIDWESTERN STATE UNIVERS","MIDWESTERN UNIV PD WICHITA FALLS","Midwestern State University","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","University or College",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",10,0,10,1,5,6,0,0,01-JAN-97,01-JUL-19,01-JUL-19,01-OCT-19,01-SEP-19,01-SEP-19,"N","WICHITA","Wichita Falls, TX","Y","Y","Y"
198242020,19824,2020,"TX2440000","TX2440000","","N","N",,"I","WILBARGER","WILBARGER COUNTY SHERIFFS OFFICE","Wilbarger","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",2394,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,7,14,1,3,4,0,0,01-JAN-97,01-MAY-19,01-MAY-19,01-SEP-19,01-JUN-19,01-JUN-19,"N","WILBARGER","Non-MSA","Y","Y","Y"
198252020,19825,2020,"TX2440100","TX2440100","","N","N",,"I","VERNON","VERNON PD","Vernon","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",10253,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",18,3,21,3,4,7,0,0,01-JAN-97,01-JAN-19,01-JAN-19,01-AUG-19,01-AUG-19,01-AUG-19,"N","WILBARGER","Non-MSA","Y","Y","Y"
198262020,19826,2020,"TX2450000","TX2450000","","N","N",,"I","WILLACY","WILLACY COUNTY SHERIFFS OFFICE","Willacy","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",7601,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-SEP-19,01-SEP-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","WILLACY","Non-MSA","Y","Y","Y"
198272020,19827,2020,"TX2450100","TX2450100","","N","N",,"I","LYFORD","LYFORD POLICE DEPARTMENT","Lyford","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2531,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-97,01-JUL-15,01-SEP-15,01-SEP-15,01-SEP-15,01-SEP-15,"N","WILLACY","Non-MSA","Y","Y","Y"
198282020,19828,2020,"TX2450200","TX2450200","","N","N",,"I","RAYMONDVILLE","RAYMONDVILLE PD","Raymondville","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",10833,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",11,4,15,3,5,8,0,0,01-JAN-97,01-JAN-20,01-JAN-20,01-FEB-20,01-FEB-20,01-FEB-20,"N","WILLACY","Non-MSA","Y","Y","Y"
198312020,19831,2020,"TX2460000","TX2460000","","N","N",,"I","WILLIAMSON","WILLIAMSON CO SO GEORGETOWN","Williamson","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",136412,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",219,140,359,32,144,176,0,0,01-JAN-97,01-OCT-18,01-OCT-18,01-JAN-19,01-JAN-19,01-JAN-19,"N","WILLIAMSON","Austin-Round Rock-Georgetown, TX","Y","Y","Y"
198322020,19832,2020,"TX2460100","TX2460100","","N","N",,"I","FLORENCE","FLORENCE PD","Florence","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1289,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-OCT-18,01-OCT-18,01-FEB-19,01-FEB-19,01-FEB-19,"N","WILLIAMSON","Austin-Round Rock-Georgetown, TX","Y","Y","Y"
198332020,19833,2020,"TX2460200","TX2460200","","N","N",,"I","GEORGETOWN","GEORGETOWN PD","Georgetown","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",84210,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",75,7,82,13,25,38,0,0,01-JAN-97,01-OCT-03,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","WILLIAMSON","Austin-Round Rock-Georgetown, TX","Y","Y","Y"
198352020,19835,2020,"TX2460400","TX2460400","","N","N",,"I","HUTTO","HUTTO PD","Hutto","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",29590,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",38,1,39,6,3,9,0,0,01-JAN-97,01-JUL-19,01-JUL-19,01-MAY-20,01-MAY-20,01-MAY-20,"N","WILLIAMSON","Austin-Round Rock-Georgetown, TX","Y","Y","Y"
198362020,19836,2020,"TX2460500","TX2460500","","N","N",,"I","ROUND ROCK","ROUND ROCK PD","Round Rock","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",137593,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",154,15,169,18,57,75,0,0,01-JAN-97,01-AUG-20,01-AUG-20,01-OCT-20,01-OCT-20,01-OCT-20,"N","TRAVIS; WILLIAMSON","Austin-Round Rock-Georgetown, TX","Y","Y","Y"
198372020,19837,2020,"TX2460600","TX2460600","","N","N",,"I","TAYLOR","TAYLOR PD","Taylor","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",17622,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JAN-97,01-JUL-20,01-JUL-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","WILLIAMSON","Austin-Round Rock-Georgetown, TX","Y","Y","Y"
198382020,19838,2020,"TX2460800","TX2460800","","N","N",,"I","SOUTHWESTERN UNIVERSITY","SOUTHWESTERN UNIVERSITY POLICE DEPT","Southwestern University","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","University or College",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,2,3,5,0,0,01-JAN-97,01-OCT-19,01-OCT-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","WILLIAMSON","Austin-Round Rock-Georgetown, TX","Y","Y","Y"
198392020,19839,2020,"TX2460900","TX2460900","","N","N",,"I","CEDAR PARK","CEDAR PARK POLICE DEPT","Cedar Park","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",82653,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",82,8,90,12,28,40,0,0,01-JAN-97,01-SEP-19,01-SEP-19,01-OCT-19,01-OCT-19,01-OCT-19,"N","TRAVIS; WILLIAMSON","Austin-Round Rock-Georgetown, TX","Y","Y","Y"
198402020,19840,2020,"TX2461700","TX2461700","","N","N",,"I","LEANDER","LEANDER PD","Leander","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",68571,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",50,3,53,14,17,31,0,0,01-JAN-97,01-APR-19,01-APR-19,01-JUN-19,01-JUN-19,01-JUN-19,"N","TRAVIS; WILLIAMSON","Austin-Round Rock-Georgetown, TX","Y","Y","Y"
198422020,19842,2020,"TX2462500","TX2462500","","N","N",,"I","JARRELL","JARRELL POLICE DEPARTMENT","Jarrell","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1953,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,1,0,1,0,0,01-JAN-97,01-DEC-18,01-DEC-18,01-FEB-19,01-FEB-19,01-FEB-19,"N","WILLIAMSON","Austin-Round Rock-Georgetown, TX","Y","Y","Y"
198432020,19843,2020,"TX2470000","TX2470000","","N","N",,"I","WILSON","WILSON COUNTY SHERIFFS OFFICE","Wilson","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",39806,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",33,21,54,4,22,26,0,0,01-JAN-97,01-MAY-19,01-MAY-19,01-APR-20,01-JUN-19,01-JUN-19,"N","WILSON","San Antonio-New Braunfels, TX","Y","Y","Y"
198442020,19844,2020,"TX2470100","TX2470100","","N","N",,"I","FLORESVILLE","FLORESVILLE PD","Floresville","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",8247,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",18,0,18,1,2,3,0,0,01-JAN-97,01-NOV-18,01-NOV-18,01-JAN-19,01-JAN-19,01-JAN-19,"N","WILSON","San Antonio-New Braunfels, TX","Y","Y","Y"
198472020,19847,2020,"TX2470800","TX2470800","","N","N",,"I","ISD: FLORESVILLE","FLORESVILLE ISD POLICE DEPARTMENT","Independent School District:","Floresville","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","Other",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,1,1,0,0,01-JAN-97,01-MAR-19,01-MAR-19,01-MAY-19,01-MAY-19,01-MAY-19,"N","WILSON","San Antonio-New Braunfels, TX","Y","Y","Y"
198482020,19848,2020,"TX2480000","TX2480000","","N","N",,"I","WINKLER","WINKLER CO SO KERMIT","Winkler","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",472,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",18,0,18,11,0,11,0,0,01-JAN-97,01-JAN-20,01-JAN-20,01-MAR-20,01-MAR-20,01-MAR-20,"N","WINKLER","Non-MSA","Y","Y","Y"
198502020,19850,2020,"TX2480200","TX2480200","","N","N",,"I","WINK","WINK PD","Wink","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1039,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,0,1,0,0,01-JAN-97,01-JAN-20,01-JAN-20,01-JUL-20,01-JAN-20,01-JAN-20,"N","WINKLER","Non-MSA","Y","Y","Y"
198512020,19851,2020,"TX2490000","TX2490000","","N","N",,"I","WISE","WISE CO SO DECATUR","Wise","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",53948,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",54,28,82,7,48,55,0,0,01-JAN-97,01-JAN-18,01-JAN-18,01-SEP-18,01-SEP-18,01-SEP-18,"N","WISE","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
198522020,19852,2020,"TX2490100","TX2490100","","N","N",,"I","BRIDGEPORT","BRIDGEPORT PD","Bridgeport","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",6732,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,2,15,2,7,9,0,0,01-JAN-97,01-FEB-17,01-FEB-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","WISE","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
198532020,19853,2020,"TX2490200","TX2490200","","N","N",,"I","DECATUR","DECATUR PD","Decatur","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",7220,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",24,0,24,5,5,10,0,0,01-JAN-97,01-JAN-16,01-JAN-16,01-JAN-16,01-JAN-16,01-JAN-16,"N","WISE","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
198542020,19854,2020,"TX2490800","TX2490800","","N","N",,"I","RUNAWAY BAY","RUNAWAY BAY POLICE DEPARTMENT","Runaway Bay","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1612,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-97,01-SEP-18,01-SEP-18,01-FEB-19,01-FEB-19,01-FEB-19,"N","WISE","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
198562020,19856,2020,"TX2500200","TX2500200","","N","N",,"I","HAWKINS","HAWKINS PD","Hawkins","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1328,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-97,01-NOV-20,01-NOV-20,01-FEB-21,01-FEB-21,01-FEB-21,"N","WOOD","Non-MSA","Y","Y","Y"
198582020,19858,2020,"TX2500400","TX2500400","","N","N",,"I","QUITMAN","QUITMAN POLICE DEPT","Quitman","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1854,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,0,0,0,0,0,01-JAN-97,01-JUL-19,01-JUL-19,01-AUG-19,01-AUG-19,01-AUG-19,"N","WOOD","Non-MSA","Y","Y","Y"
198592020,19859,2020,"TX2500500","TX2500500","","N","N",,"I","WINNSBORO","WINNSBORO PD","Winnsboro","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3302,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,1,12,1,5,6,0,0,01-JAN-97,01-AUG-18,01-AUG-18,01-JAN-19,01-JAN-19,01-JAN-19,"N","FRANKLIN; WOOD","Non-MSA","Y","Y","Y"
198622020,19862,2020,"TX2520000","TX2520000","","N","N",,"I","YOUNG","YOUNG CO SO GRAHAM","Young","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",6220,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",9,14,23,1,12,13,0,0,01-JAN-97,01-FEB-19,01-FEB-19,,01-MAY-19,01-MAY-19,"N","YOUNG","Non-MSA","Y","Y","Y"
198632020,19863,2020,"TX2520100","TX2520100","","N","N",,"I","GRAHAM","GRAHAM PD","Graham","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",8593,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-OCT-16,01-MAR-17,01-MAR-17,01-MAR-17,01-MAR-17,"N","YOUNG","Non-MSA","Y","Y","Y"
198642020,19864,2020,"TX2520200","TX2520200","","N","N",,"I","OLNEY","OLNEY PD","Olney","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3080,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,2,2,4,0,0,01-JAN-97,01-AUG-18,01-AUG-18,01-JAN-19,01-JAN-19,01-JAN-19,"N","YOUNG","Non-MSA","Y","Y","Y"
198652020,19865,2020,"TX2530000","TX2530000","","N","N",,"I","ZAPATA","ZAPATA CO SO ZAPATA","Zapata","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",14142,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",54,2,56,15,8,23,0,0,01-JAN-97,01-JAN-20,01-JAN-20,01-MAR-20,01-MAR-20,01-MAR-20,"N","ZAPATA","Non-MSA","Y","Y","Y"
198662020,19866,2020,"TX2540000","TX2540000","","N","N",,"I","ZAVALA","ZAVALA COUNTY SHERIFFS OFFICE","Zavala","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",4655,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",21,12,33,0,8,8,0,0,01-JAN-97,01-SEP-15,01-NOV-15,01-NOV-15,01-NOV-15,01-NOV-15,"N","ZAVALA","Non-MSA","Y","Y","Y"
198692020,19869,2020,"TXDPD0000","TXDPD0000","","N","N",,"I","DALLAS","DALLAS POLICE DEPARTMENT","Dallas","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1363028,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",3,"1A","Cities 1,000,000 or over","1","All cities 250,000 or over","Y",1,"R","Y",2540,117,2657,597,392,989,0,0,01-JAN-97,01-MAR-18,01-MAR-18,01-MAR-18,01-MAR-18,01-MAR-18,"N","DENTON; COLLIN; DALLAS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
198702020,19870,2020,"TXHPD0000","TXHPD0000","","N","N",,"I","HOUSTON","HOUSTON POLICE DEPARTMENT","Houston","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2346155,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",3,"1A","Cities 1,000,000 or over","1","All cities 250,000 or over","Y",1,"R","Y",4313,379,4692,899,632,1531,0,0,01-JAN-97,01-JUN-18,01-JUN-18,01-SEP-18,01-SEP-18,01-SEP-18,"N","MONTGOMERY; FORT BEND; HARRIS","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
